"time","tank_id","t_is","h_valve","t_valve"
"2022-10-01 14:24:01+00",80,"12.5",NULL,"1"
"2022-10-01 14:25:07+00",80,"12.4",NULL,"1"
"2022-10-01 14:27:20+00",80,"12.3",NULL,"1"
"2022-10-01 14:29:32+00",80,"12.2",NULL,"1"
"2022-10-01 14:30:38+00",80,"12.1",NULL,"1"
"2022-10-01 14:32:50+00",80,"12",NULL,"1"
"2022-10-01 14:33:56+00",80,"12",NULL,"0"
"2022-10-01 14:35:02+00",80,"11.9",NULL,"0"
"2022-10-01 14:43:51+00",80,"12",NULL,"0"
"2022-10-01 14:46:04+00",80,"12.1",NULL,"0"
"2022-10-01 14:48:16+00",80,"12.2",NULL,"0"
"2022-10-01 14:49:22+00",80,"12.2",NULL,"2"
"2022-10-01 14:50:28+00",80,"12.3",NULL,"1"
"2022-10-01 14:51:34+00",80,"12.4",NULL,"1"
"2022-10-01 14:54:52+00",80,"12.3",NULL,"1"
"2022-10-01 14:55:58+00",80,"12.2",NULL,"1"
"2022-10-01 14:57:04+00",80,"12.1",NULL,"1"
"2022-10-01 14:58:10+00",80,"12",NULL,"1"
"2022-10-01 14:59:17+00",80,"11.9",NULL,"0"
"2022-10-01 15:00:23+00",80,"11.8",NULL,"0"
"2022-10-01 15:01:29+00",80,NULL,2,NULL
"2022-10-01 15:02:35+00",80,"11.7",NULL,"0"
"2022-10-01 15:02:35+00",80,NULL,1,NULL
"2022-10-01 15:05:53+00",80,"11.8",NULL,"0"
"2022-10-01 15:06:59+00",80,NULL,0,NULL
"2022-10-01 15:06:59+00",80,"12",NULL,"0"
"2022-10-01 15:08:05+00",80,"12.2",NULL,"0"
"2022-10-01 15:09:11+00",80,"12.5",NULL,"1"
"2022-10-01 15:10:17+00",80,"12.7",NULL,"1"
"2022-10-01 15:11:24+00",80,"13",NULL,"1"
"2022-10-01 15:12:30+00",80,"13.1",NULL,"1"
"2022-10-01 15:13:36+00",80,"13.2",NULL,"1"
"2022-10-01 15:14:42+00",80,"13.3",NULL,"1"
"2022-10-01 15:15:48+00",80,"13.4",NULL,"1"
"2022-10-01 15:19:06+00",80,"13.3",NULL,"1"
"2022-10-01 15:21:19+00",80,"13.2",NULL,"1"
"2022-10-01 15:22:25+00",80,"13.1",NULL,"1"
"2022-10-01 15:24:37+00",80,"13",NULL,"1"
"2022-10-01 15:25:42+00",80,"12.9",NULL,"1"
"2022-10-01 15:27:55+00",80,"12.8",NULL,"1"
"2022-10-01 15:29:01+00",80,"12.7",NULL,"1"
"2022-10-01 15:30:07+00",80,"12.6",NULL,"1"
"2022-10-01 15:31:13+00",80,"12.5",NULL,"1"
"2022-10-01 15:33:25+00",80,"12.4",NULL,"1"
"2022-10-01 15:34:31+00",80,"12.3",NULL,"1"
"2022-10-01 15:35:37+00",80,"12.2",NULL,"1"
"2022-10-01 15:36:43+00",80,"12.1",NULL,"1"
"2022-10-01 15:37:50+00",80,"12",NULL,"1"
"2022-10-01 15:38:56+00",80,"11.9",NULL,"0"
"2022-10-01 15:41:09+00",80,"11.8",NULL,"0"
"2022-10-01 15:42:18+00",80,NULL,1,NULL
"2022-10-01 15:42:18+00",80,"11.7",NULL,"0"
"2022-10-01 15:46:42+00",80,"11.8",NULL,"0"
"2022-10-01 15:47:48+00",80,"11.9",NULL,"0"
"2022-10-01 15:48:55+00",80,NULL,0,NULL
"2022-10-01 15:48:55+00",80,"12",NULL,"0"
"2022-10-01 15:50:01+00",80,"12.2",NULL,"0"
"2022-10-01 15:51:07+00",80,"12.3",NULL,"1"
"2022-10-01 15:52:13+00",80,"12.5",NULL,"1"
"2022-10-01 15:53:19+00",80,"12.6",NULL,"1"
"2022-10-01 15:54:25+00",80,"12.7",NULL,"1"
"2022-10-01 15:55:31+00",80,"12.8",NULL,"1"
"2022-10-01 15:56:37+00",80,"12.9",NULL,"1"
"2022-10-01 15:57:43+00",80,"13",NULL,"1"
"2022-10-01 16:07:39+00",80,"12.9",NULL,"1"
"2022-10-01 16:10:57+00",80,"12.8",NULL,"1"
"2022-10-01 16:13:10+00",80,"12.7",NULL,"1"
"2022-10-01 16:15:22+00",80,"12.6",NULL,"1"
"2022-10-01 16:18:40+00",80,"12.5",NULL,"1"
"2022-10-01 16:21:59+00",80,"12.4",NULL,"1"
"2022-10-01 16:24:11+00",80,"12.3",NULL,"1"
"2022-10-01 16:26:24+00",80,"12.2",NULL,"1"
"2022-10-01 16:28:36+00",80,"12.1",NULL,"1"
"2022-10-01 16:29:42+00",80,"12",NULL,"1"
"2022-10-01 16:30:48+00",80,"12",NULL,"0"
"2022-10-01 16:31:54+00",80,"11.9",NULL,"0"
"2022-10-01 16:34:06+00",80,"11.8",NULL,"0"
"2022-10-01 16:40:43+00",80,"11.9",NULL,"0"
"2022-10-01 16:44:02+00",80,"12",NULL,"0"
"2022-10-01 16:46:14+00",80,"12.1",NULL,"0"
"2022-10-01 16:47:20+00",80,"12.2",NULL,"0"
"2022-10-01 16:49:32+00",80,"12.3",NULL,"1"
"2022-10-01 16:50:39+00",80,"12.4",NULL,"1"
"2022-10-01 16:52:51+00",80,"12.3",NULL,"1"
"2022-10-01 16:53:57+00",80,"12.2",NULL,"1"
"2022-10-01 16:55:03+00",80,"12.1",NULL,"1"
"2022-10-01 16:56:09+00",80,"12",NULL,"1"
"2022-10-01 16:57:15+00",80,"11.9",NULL,"0"
"2022-10-01 16:58:21+00",80,"11.8",NULL,"0"
"2022-10-01 16:59:27+00",80,NULL,1,NULL
"2022-10-01 16:59:27+00",80,"11.7",NULL,"0"
"2022-10-01 17:00:34+00",80,"11.6",NULL,"0"
"2022-10-01 17:02:46+00",80,"11.7",NULL,"0"
"2022-10-01 17:03:53+00",80,"11.9",NULL,"0"
"2022-10-01 17:04:59+00",80,NULL,0,NULL
"2022-10-01 17:04:59+00",80,"12.1",NULL,"0"
"2022-10-01 17:06:05+00",80,"12.3",NULL,"1"
"2022-10-01 17:07:11+00",80,"12.5",NULL,"1"
"2022-10-01 17:08:17+00",80,"12.8",NULL,"1"
"2022-10-01 17:09:23+00",80,"12.9",NULL,"1"
"2022-10-01 17:10:29+00",80,"13",NULL,"1"
"2022-10-01 17:11:35+00",80,"13.1",NULL,"1"
"2022-10-01 17:13:47+00",80,"13.2",NULL,"1"
"2022-10-01 17:14:54+00",80,"13.1",NULL,"1"
"2022-10-01 17:18:12+00",80,"13",NULL,"1"
"2022-10-01 17:20:24+00",80,"12.9",NULL,"1"
"2022-10-01 17:21:30+00",80,"12.8",NULL,"1"
"2022-10-01 17:22:36+00",80,"12.7",NULL,"1"
"2022-10-01 17:23:42+00",80,"12.6",NULL,"1"
"2022-10-01 17:24:49+00",80,"12.5",NULL,"1"
"2022-10-01 17:27:01+00",80,"12.4",NULL,"1"
"2022-10-01 17:28:07+00",80,"12.3",NULL,"1"
"2022-10-01 17:29:14+00",80,"12.2",NULL,"1"
"2022-10-01 17:30:20+00",80,"12.1",NULL,"1"
"2022-10-01 17:32:32+00",80,"12",NULL,"0"
"2022-10-01 17:33:39+00",80,"11.9",NULL,"0"
"2022-10-01 17:35:51+00",80,"11.8",NULL,"0"
"2022-10-01 17:36:57+00",80,NULL,1,NULL
"2022-10-01 17:36:57+00",80,"11.7",NULL,"0"
"2022-10-01 17:40:15+00",80,"11.8",NULL,"0"
"2022-10-01 17:41:22+00",80,"11.9",NULL,"0"
"2022-10-01 17:42:28+00",80,"12",NULL,"0"
"2022-10-01 17:42:28+00",80,NULL,0,NULL
"2022-10-01 17:43:35+00",80,"12.2",NULL,"0"
"2022-10-01 17:44:41+00",80,"12.4",NULL,"1"
"2022-10-01 17:45:46+00",80,"12.5",NULL,"1"
"2022-10-01 17:46:53+00",80,"12.7",NULL,"1"
"2022-10-01 17:47:59+00",80,"12.8",NULL,"1"
"2022-10-01 17:49:05+00",80,"12.9",NULL,"1"
"2022-10-01 17:50:11+00",80,"13",NULL,"1"
"2022-10-01 17:55:42+00",80,"12.9",NULL,"1"
"2022-10-01 17:59:01+00",80,"12.8",NULL,"1"
"2022-10-01 18:01:13+00",80,"12.7",NULL,"1"
"2022-10-01 18:03:25+00",80,"12.6",NULL,"1"
"2022-10-01 18:05:38+00",80,"12.5",NULL,"1"
"2022-10-01 18:08:56+00",80,"12.4",NULL,"1"
"2022-10-01 18:11:08+00",80,"12.3",NULL,"1"
"2022-10-01 18:13:20+00",80,"12.2",NULL,"1"
"2022-10-01 18:15:33+00",80,"12.1",NULL,"1"
"2022-10-01 18:18:52+00",80,"12",NULL,"1"
"2022-10-01 18:19:58+00",80,"12",NULL,"0"
"2022-10-01 18:22:10+00",80,"11.9",NULL,"0"
"2022-10-01 18:28:47+00",80,"12",NULL,"0"
"2022-10-01 18:30:59+00",80,"12.1",NULL,"0"
"2022-10-01 18:33:11+00",80,"12.2",NULL,"0"
"2022-10-01 18:35:24+00",80,"12.3",NULL,"1"
"2022-10-01 18:37:36+00",80,"12.4",NULL,"1"
"2022-10-01 18:39:48+00",80,"12.3",NULL,"1"
"2022-10-01 18:40:55+00",80,"12.2",NULL,"1"
"2022-10-01 18:42:01+00",80,"12.1",NULL,"1"
"2022-10-01 18:43:07+00",80,"12",NULL,"1"
"2022-10-01 18:44:13+00",80,"11.9",NULL,"0"
"2022-10-01 18:45:19+00",80,"11.8",NULL,"0"
"2022-10-01 18:46:25+00",80,"11.7",NULL,"0"
"2022-10-01 18:46:25+00",80,NULL,1,NULL
"2022-10-01 18:47:31+00",80,"11.6",NULL,"0"
"2022-10-01 18:48:37+00",80,"11.7",NULL,"0"
"2022-10-01 18:50:50+00",80,"11.9",NULL,"0"
"2022-10-01 18:51:56+00",80,NULL,0,NULL
"2022-10-01 18:51:56+00",80,"12.1",NULL,"0"
"2022-10-01 18:53:02+00",80,"12.4",NULL,"1"
"2022-10-01 18:54:08+00",80,"12.7",NULL,"1"
"2022-10-01 18:55:14+00",80,"13",NULL,"1"
"2022-10-01 18:56:21+00",80,"13.2",NULL,"1"
"2022-10-01 18:57:27+00",80,"13.4",NULL,"1"
"2022-10-01 18:58:33+00",80,"13.5",NULL,"1"
"2022-10-01 18:59:39+00",80,"13.6",NULL,"1"
"2022-10-01 19:06:15+00",80,"13.5",NULL,"1"
"2022-10-01 19:07:21+00",80,"13.4",NULL,"1"
"2022-10-01 19:08:27+00",80,"13.3",NULL,"1"
"2022-10-01 19:09:34+00",80,"13.2",NULL,"1"
"2022-10-01 19:10:40+00",80,"13.1",NULL,"1"
"2022-10-01 19:12:52+00",80,"13",NULL,"1"
"2022-10-01 19:13:58+00",80,"12.9",NULL,"1"
"2022-10-01 19:15:04+00",80,"12.8",NULL,"1"
"2022-10-01 19:16:10+00",80,"12.7",NULL,"1"
"2022-10-01 19:17:16+00",80,"12.6",NULL,"1"
"2022-10-01 19:19:29+00",80,"12.5",NULL,"1"
"2022-10-01 19:20:35+00",80,"12.4",NULL,"1"
"2022-10-01 19:23:53+00",80,"12.3",NULL,"1"
"2022-10-01 19:37:06+00",80,"12.2",NULL,"1"
"2022-10-01 19:41:31+00",80,"12.1",NULL,"1"
"2022-10-01 19:45:56+00",80,"12",NULL,"1"
"2022-10-01 19:48:08+00",80,"12",NULL,"0"
"2022-10-01 19:50:22+00",80,"11.9",NULL,"0"
"2022-10-01 19:56:58+00",80,"12",NULL,"0"
"2022-10-01 20:00:17+00",80,"12.1",NULL,"0"
"2022-10-01 20:02:29+00",80,"12.2",NULL,"0"
"2022-10-01 20:04:42+00",80,"12.3",NULL,"1"
"2022-10-01 20:10:12+00",80,"12.2",NULL,"1"
"2022-10-01 20:11:18+00",80,"12.1",NULL,"1"
"2022-10-01 20:13:30+00",80,"12",NULL,"0"
"2022-10-01 20:14:36+00",80,"11.9",NULL,"0"
"2022-10-01 20:15:42+00",80,"11.8",NULL,"0"
"2022-10-01 20:17:54+00",80,"11.7",NULL,"0"
"2022-10-01 20:17:54+00",80,NULL,1,NULL
"2022-10-01 20:20:06+00",80,"11.8",NULL,"0"
"2022-10-01 20:21:12+00",80,"11.9",NULL,"0"
"2022-10-01 20:22:19+00",80,NULL,0,NULL
"2022-10-01 20:22:19+00",80,"12.1",NULL,"0"
"2022-10-01 20:23:25+00",80,"12.4",NULL,"1"
"2022-10-01 20:24:31+00",80,"12.6",NULL,"1"
"2022-10-01 20:25:37+00",80,"12.8",NULL,"1"
"2022-10-01 20:26:43+00",80,"13",NULL,"1"
"2022-10-01 20:27:49+00",80,"13.1",NULL,"1"
"2022-10-01 20:28:56+00",80,"13.2",NULL,"1"
"2022-10-01 20:30:02+00",80,"13.3",NULL,"1"
"2022-10-01 20:31:08+00",80,"13.4",NULL,"1"
"2022-10-01 20:35:32+00",80,"13.3",NULL,"1"
"2022-10-01 20:37:44+00",80,"13.2",NULL,"1"
"2022-10-01 20:39:56+00",80,"13.1",NULL,"1"
"2022-10-01 20:41:02+00",80,"13",NULL,"1"
"2022-10-01 20:42:09+00",80,"12.9",NULL,"1"
"2022-10-01 20:44:21+00",80,"12.8",NULL,"1"
"2022-10-01 20:45:27+00",80,"12.7",NULL,"1"
"2022-10-01 20:46:33+00",80,"12.6",NULL,"1"
"2022-10-01 20:47:40+00",80,"12.5",NULL,"1"
"2022-10-01 20:48:46+00",80,"12.4",NULL,"1"
"2022-10-01 20:49:52+00",80,"12.3",NULL,"1"
"2022-10-01 20:50:58+00",80,"12.2",NULL,"1"
"2022-10-01 20:52:04+00",80,"12.1",NULL,"1"
"2022-10-01 20:53:10+00",80,"12",NULL,"2"
"2022-10-01 20:54:16+00",80,"11.9",NULL,"0"
"2022-10-01 20:55:22+00",80,"11.8",NULL,"0"
"2022-10-01 20:56:28+00",80,"11.7",NULL,"0"
"2022-10-01 20:56:28+00",80,NULL,1,NULL
"2022-10-01 20:58:40+00",80,"11.6",NULL,"0"
"2022-10-01 20:59:46+00",80,"11.7",NULL,"0"
"2022-10-01 21:00:52+00",80,"11.8",NULL,"0"
"2022-10-01 21:01:58+00",80,"12",NULL,"0"
"2022-10-01 21:03:04+00",80,"12.1",NULL,"0"
"2022-10-01 21:03:04+00",80,NULL,0,NULL
"2022-10-01 21:04:10+00",80,"12.3",NULL,"1"
"2022-10-01 21:05:16+00",80,"12.5",NULL,"1"
"2022-10-01 21:06:23+00",80,"12.7",NULL,"1"
"2022-10-01 21:07:29+00",80,"12.9",NULL,"1"
"2022-10-01 21:08:35+00",80,"13",NULL,"1"
"2022-10-01 21:09:41+00",80,"13.1",NULL,"1"
"2022-10-01 21:20:41+00",80,"13",NULL,"1"
"2022-10-01 21:28:24+00",80,"12.9",NULL,"1"
"2022-10-01 21:31:42+00",80,"12.8",NULL,"1"
"2022-10-01 21:32:48+00",80,"12.7",NULL,"1"
"2022-10-01 21:35:00+00",80,"12.6",NULL,"1"
"2022-10-01 21:36:06+00",80,"12.5",NULL,"1"
"2022-10-01 21:37:12+00",80,"12.4",NULL,"1"
"2022-10-01 21:38:18+00",80,"12.3",NULL,"1"
"2022-10-01 21:39:24+00",80,"12.2",NULL,"1"
"2022-10-01 21:40:30+00",80,"12.1",NULL,"1"
"2022-10-01 21:41:36+00",80,"12",NULL,"1"
"2022-10-01 21:42:44+00",80,"11.9",NULL,"0"
"2022-10-01 21:43:50+00",80,"11.8",NULL,"0"
"2022-10-01 21:44:56+00",80,"11.7",NULL,"0"
"2022-10-01 21:44:56+00",80,NULL,1,NULL
"2022-10-01 21:46:02+00",80,"11.6",NULL,"0"
"2022-10-01 21:49:22+00",80,"11.7",NULL,"0"
"2022-10-01 21:50:28+00",80,"11.9",NULL,"0"
"2022-10-01 21:51:35+00",80,"12.1",NULL,"0"
"2022-10-01 21:51:35+00",80,NULL,0,NULL
"2022-10-01 21:52:41+00",80,"12.3",NULL,"1"
"2022-10-01 21:53:48+00",80,"12.4",NULL,"1"
"2022-10-01 21:54:54+00",80,"12.6",NULL,"1"
"2022-10-01 21:56:00+00",80,"12.7",NULL,"1"
"2022-10-01 21:59:18+00",80,"12.8",NULL,"1"
"2022-10-01 22:00:25+00",80,"12.7",NULL,"1"
"2022-10-01 22:02:37+00",80,"12.6",NULL,"1"
"2022-10-01 22:04:49+00",80,"12.5",NULL,"1"
"2022-10-01 22:09:14+00",80,"12.4",NULL,"1"
"2022-10-01 22:11:26+00",80,"12.3",NULL,"1"
"2022-10-01 22:14:44+00",80,"12.2",NULL,"1"
"2022-10-01 22:22:27+00",80,"12.1",NULL,"1"
"2022-10-01 22:26:52+00",80,"12",NULL,"1"
"2022-10-01 22:27:58+00",80,"12",NULL,"0"
"2022-10-01 22:29:04+00",80,"11.9",NULL,"0"
"2022-10-01 22:31:16+00",80,"11.8",NULL,"0"
"2022-10-01 22:33:28+00",80,"11.7",NULL,"0"
"2022-10-01 22:33:28+00",80,NULL,2,NULL
"2022-10-01 22:34:34+00",80,NULL,1,NULL
"2022-10-01 22:36:46+00",80,"11.8",NULL,"0"
"2022-10-01 22:37:52+00",80,NULL,0,NULL
"2022-10-01 22:37:52+00",80,"12",NULL,"0"
"2022-10-01 22:38:59+00",80,"12.2",NULL,"0"
"2022-10-01 22:40:05+00",80,"12.5",NULL,"1"
"2022-10-01 22:41:11+00",80,"12.7",NULL,"1"
"2022-10-01 22:42:17+00",80,"12.9",NULL,"1"
"2022-10-01 22:43:24+00",80,"13.1",NULL,"1"
"2022-10-01 22:44:30+00",80,"13.2",NULL,"1"
"2022-10-01 22:45:36+00",80,"13.3",NULL,"1"
"2022-10-01 22:47:48+00",80,"13.4",NULL,"1"
"2022-10-01 22:51:06+00",80,"13.3",NULL,"1"
"2022-10-01 22:54:25+00",80,"13.2",NULL,"1"
"2022-10-01 22:55:31+00",80,"13.1",NULL,"1"
"2022-10-01 22:57:44+00",80,"13",NULL,"1"
"2022-10-01 22:58:50+00",80,"12.9",NULL,"1"
"2022-10-01 23:01:02+00",80,"12.8",NULL,"1"
"2022-10-01 23:03:15+00",80,"12.7",NULL,"1"
"2022-10-01 23:04:21+00",80,"12.6",NULL,"1"
"2022-10-01 23:05:27+00",80,"12.5",NULL,"1"
"2022-10-01 23:07:39+00",80,"12.4",NULL,"1"
"2022-10-01 23:08:45+00",80,"12.3",NULL,"1"
"2022-10-01 23:09:51+00",80,"12.2",NULL,"1"
"2022-10-01 23:12:03+00",80,"12.1",NULL,"1"
"2022-10-01 23:13:09+00",80,"12",NULL,"1"
"2022-10-01 23:14:16+00",80,"12",NULL,"0"
"2022-10-01 23:15:22+00",80,"11.9",NULL,"0"
"2022-10-01 23:17:35+00",80,"11.8",NULL,"0"
"2022-10-01 23:19:48+00",80,"11.7",NULL,"0"
"2022-10-01 23:19:48+00",80,NULL,1,NULL
"2022-10-01 23:20:54+00",80,"11.8",NULL,"0"
"2022-10-01 23:23:06+00",80,"11.9",NULL,"0"
"2022-10-01 23:24:12+00",80,"12.1",NULL,"0"
"2022-10-01 23:24:12+00",80,NULL,0,NULL
"2022-10-01 23:25:18+00",80,"12.3",NULL,"1"
"2022-10-01 23:26:24+00",80,"12.6",NULL,"1"
"2022-10-01 23:27:30+00",80,"12.8",NULL,"1"
"2022-10-01 23:28:36+00",80,"12.9",NULL,"1"
"2022-10-01 23:29:42+00",80,"13",NULL,"1"
"2022-10-01 23:30:48+00",80,"13.1",NULL,"1"
"2022-10-01 23:38:31+00",80,"13",NULL,"1"
"2022-10-01 23:41:49+00",80,"12.9",NULL,"1"
"2022-10-01 23:44:01+00",80,"12.8",NULL,"1"
"2022-10-01 23:46:15+00",80,"12.7",NULL,"1"
"2022-10-01 23:49:33+00",80,"12.6",NULL,"1"
"2022-10-01 23:52:51+00",80,"12.5",NULL,"1"
"2022-10-01 23:56:09+00",80,"12.4",NULL,"1"
"2022-10-01 23:58:21+00",80,"12.3",NULL,"1"
"2022-10-01 23:59:27+00",80,"12.2",NULL,"1"
"2022-10-02 00:00:34+00",80,"12.1",NULL,"1"
"2022-10-02 00:01:40+00",80,"12",NULL,"1"
"2022-10-02 00:02:46+00",80,"11.9",NULL,"0"
"2022-10-02 00:04:58+00",80,"11.8",NULL,"0"
"2022-10-02 00:06:04+00",80,"11.7",NULL,"0"
"2022-10-02 00:06:04+00",80,NULL,1,NULL
"2022-10-02 00:07:10+00",80,"11.6",NULL,"0"
"2022-10-02 00:09:22+00",80,"11.7",NULL,"0"
"2022-10-02 00:10:28+00",80,"11.8",NULL,"0"
"2022-10-02 00:11:34+00",80,"11.9",NULL,"0"
"2022-10-02 00:12:40+00",80,"12",NULL,"0"
"2022-10-02 00:13:47+00",80,"12.1",NULL,"0"
"2022-10-02 00:13:47+00",80,NULL,0,NULL
"2022-10-02 00:14:53+00",80,"12.2",NULL,"0"
"2022-10-02 00:15:59+00",80,"12.3",NULL,"1"
"2022-10-02 00:17:05+00",80,"12.5",NULL,"1"
"2022-10-02 00:21:29+00",80,"12.6",NULL,"1"
"2022-10-02 00:22:35+00",80,"12.5",NULL,"1"
"2022-10-02 00:25:53+00",80,"12.4",NULL,"1"
"2022-10-02 00:28:06+00",80,"12.3",NULL,"1"
"2022-10-02 00:31:24+00",80,"12.2",NULL,"1"
"2022-10-02 00:32:30+00",80,"12.1",NULL,"1"
"2022-10-02 00:33:36+00",80,"12",NULL,"1"
"2022-10-02 00:34:42+00",80,"12",NULL,"0"
"2022-10-02 00:35:48+00",80,"11.9",NULL,"0"
"2022-10-02 00:36:54+00",80,"11.8",NULL,"0"
"2022-10-02 00:38:00+00",80,NULL,1,NULL
"2022-10-02 00:38:00+00",80,"11.7",NULL,"0"
"2022-10-02 00:40:12+00",80,"11.6",NULL,"0"
"2022-10-02 00:41:18+00",80,"11.7",NULL,"0"
"2022-10-02 00:42:24+00",80,"11.8",NULL,"0"
"2022-10-02 00:43:31+00",80,"11.9",NULL,"0"
"2022-10-02 00:44:37+00",80,"12",NULL,"0"
"2022-10-02 00:44:37+00",80,NULL,0,NULL
"2022-10-02 00:45:43+00",80,"12.2",NULL,"0"
"2022-10-02 00:46:49+00",80,"12.3",NULL,"1"
"2022-10-02 00:47:55+00",80,"12.5",NULL,"1"
"2022-10-02 00:49:02+00",80,"12.6",NULL,"1"
"2022-10-02 00:50:08+00",80,"12.7",NULL,"1"
"2022-10-02 00:51:14+00",80,"12.8",NULL,"1"
"2022-10-02 00:56:44+00",80,"12.7",NULL,"1"
"2022-10-02 01:00:02+00",80,"12.6",NULL,"1"
"2022-10-02 01:01:08+00",80,"12.5",NULL,"1"
"2022-10-02 01:03:21+00",80,"12.4",NULL,"1"
"2022-10-02 01:05:33+00",80,"12.3",NULL,"1"
"2022-10-02 01:07:45+00",80,"12.2",NULL,"1"
"2022-10-02 01:09:57+00",80,"12.1",NULL,"1"
"2022-10-02 01:12:09+00",80,"12",NULL,"1"
"2022-10-02 01:13:15+00",80,"12",NULL,"0"
"2022-10-02 01:14:21+00",80,"11.9",NULL,"0"
"2022-10-02 01:16:33+00",80,"11.8",NULL,"0"
"2022-10-02 01:17:39+00",80,"11.7",NULL,"0"
"2022-10-02 01:17:39+00",80,NULL,1,NULL
"2022-10-02 01:22:04+00",80,"11.8",NULL,"0"
"2022-10-02 01:23:10+00",80,"11.9",NULL,"0"
"2022-10-02 01:24:16+00",80,NULL,0,NULL
"2022-10-02 01:24:16+00",80,"12.1",NULL,"0"
"2022-10-02 01:25:23+00",80,"12.2",NULL,"0"
"2022-10-02 01:26:29+00",80,"12.4",NULL,"1"
"2022-10-02 01:27:35+00",80,"12.5",NULL,"1"
"2022-10-02 01:28:41+00",80,"12.6",NULL,"1"
"2022-10-02 01:30:53+00",80,"12.7",NULL,"1"
"2022-10-02 01:36:24+00",80,"12.6",NULL,"1"
"2022-10-02 01:38:36+00",80,"12.5",NULL,"1"
"2022-10-02 01:41:54+00",80,"12.4",NULL,"1"
"2022-10-02 01:44:08+00",80,"12.3",NULL,"1"
"2022-10-02 01:45:14+00",80,"12.2",NULL,"1"
"2022-10-02 01:48:32+00",80,"12.1",NULL,"1"
"2022-10-02 01:50:44+00",80,"12",NULL,"0"
"2022-10-02 01:51:50+00",80,"11.9",NULL,"0"
"2022-10-02 01:54:03+00",80,"11.8",NULL,"0"
"2022-10-02 01:56:14+00",80,"11.7",NULL,"0"
"2022-10-02 01:56:14+00",80,NULL,1,NULL
"2022-10-02 01:59:33+00",80,"11.8",NULL,"0"
"2022-10-02 02:00:39+00",80,"11.9",NULL,"0"
"2022-10-02 02:01:45+00",80,NULL,0,NULL
"2022-10-02 02:01:45+00",80,"12.1",NULL,"0"
"2022-10-02 02:02:51+00",80,"12.2",NULL,"0"
"2022-10-02 02:03:57+00",80,"12.4",NULL,"1"
"2022-10-02 02:05:03+00",80,"12.6",NULL,"1"
"2022-10-02 02:06:09+00",80,"12.7",NULL,"1"
"2022-10-02 02:07:15+00",80,"12.8",NULL,"1"
"2022-10-02 02:17:10+00",80,"12.7",NULL,"1"
"2022-10-02 02:19:22+00",80,"12.6",NULL,"1"
"2022-10-02 02:21:34+00",80,"12.5",NULL,"1"
"2022-10-02 02:23:46+00",80,"12.4",NULL,"1"
"2022-10-02 02:27:04+00",80,"12.3",NULL,"1"
"2022-10-02 02:29:17+00",80,"12.2",NULL,"1"
"2022-10-02 02:31:29+00",80,"12.1",NULL,"1"
"2022-10-02 02:33:41+00",80,"12",NULL,"1"
"2022-10-02 02:34:47+00",80,"12",NULL,"0"
"2022-10-02 02:35:53+00",80,"11.9",NULL,"0"
"2022-10-02 02:36:59+00",80,"11.8",NULL,"0"
"2022-10-02 02:39:11+00",80,"11.7",NULL,"0"
"2022-10-02 02:39:11+00",80,NULL,1,NULL
"2022-10-02 02:42:31+00",80,"11.8",NULL,"0"
"2022-10-02 02:43:37+00",80,"11.9",NULL,"0"
"2022-10-02 02:44:43+00",80,"12",NULL,"0"
"2022-10-02 02:44:43+00",80,NULL,0,NULL
"2022-10-02 02:45:49+00",80,"12.2",NULL,"0"
"2022-10-02 02:46:56+00",80,"12.4",NULL,"1"
"2022-10-02 02:48:02+00",80,"12.6",NULL,"1"
"2022-10-02 02:49:08+00",80,"12.7",NULL,"1"
"2022-10-02 02:50:14+00",80,"12.8",NULL,"1"
"2022-10-02 02:54:38+00",80,"12.7",NULL,"1"
"2022-10-02 02:57:56+00",80,"12.6",NULL,"1"
"2022-10-02 02:59:02+00",80,"12.5",NULL,"1"
"2022-10-02 03:01:15+00",80,"12.4",NULL,"1"
"2022-10-02 03:02:21+00",80,"12.3",NULL,"1"
"2022-10-02 03:03:27+00",80,"12.2",NULL,"1"
"2022-10-02 03:05:40+00",80,"12.1",NULL,"1"
"2022-10-02 03:06:46+00",80,"12",NULL,"1"
"2022-10-02 03:07:52+00",80,"12",NULL,"0"
"2022-10-02 03:08:58+00",80,"11.9",NULL,"0"
"2022-10-02 03:11:10+00",80,"11.8",NULL,"0"
"2022-10-02 03:13:22+00",80,"11.7",NULL,"0"
"2022-10-02 03:13:22+00",80,NULL,1,NULL
"2022-10-02 03:16:40+00",80,"11.8",NULL,"0"
"2022-10-02 03:17:46+00",80,"11.9",NULL,"0"
"2022-10-02 03:18:53+00",80,"12",NULL,"0"
"2022-10-02 03:19:59+00",80,NULL,0,NULL
"2022-10-02 03:19:59+00",80,"12.1",NULL,"0"
"2022-10-02 03:21:05+00",80,"12.2",NULL,"0"
"2022-10-02 03:22:11+00",80,"12.3",NULL,"1"
"2022-10-02 03:23:17+00",80,"12.4",NULL,"1"
"2022-10-02 03:24:23+00",80,"12.5",NULL,"1"
"2022-10-02 03:26:35+00",80,"12.6",NULL,"1"
"2022-10-02 03:34:17+00",80,"12.5",NULL,"1"
"2022-10-02 03:36:30+00",80,"12.4",NULL,"1"
"2022-10-02 03:38:42+00",80,"12.3",NULL,"1"
"2022-10-02 03:39:49+00",80,"12.2",NULL,"1"
