"time","tank_id","t_is","h_valve","t_valve"
"2021-06-23 14:55:48+00",84,"12.1",NULL,"1"
"2021-06-23 14:58:01+00",84,"12",NULL,"1"
"2021-06-23 14:59:08+00",84,"11.9",NULL,"0"
"2021-06-23 15:00:14+00",84,"11.8",NULL,"0"
"2021-06-23 15:01:20+00",84,"11.6",NULL,"0"
"2021-06-23 15:03:33+00",84,"11.7",NULL,"0"
"2021-06-23 15:05:45+00",84,"11.8",NULL,"0"
"2021-06-23 15:07:03+00",84,"12",NULL,"0"
"2021-06-23 15:08:09+00",84,"12.2",NULL,"0"
"2021-06-23 15:09:15+00",84,"12.4",NULL,"0"
"2021-06-23 15:10:22+00",84,"12.5",NULL,"1"
"2021-06-23 15:11:28+00",84,"12.6",NULL,"1"
"2021-06-23 15:13:40+00",84,"12.4",NULL,"1"
"2021-06-23 15:14:46+00",84,"12.3",NULL,"1"
"2021-06-23 15:16:58+00",84,"12.2",NULL,"1"
"2021-06-23 15:18:04+00",84,"12.1",NULL,"1"
"2021-06-23 15:20:17+00",84,"12",NULL,"0"
"2021-06-23 15:21:23+00",84,"11.8",NULL,"0"
"2021-06-23 15:22:29+00",84,"11.5",NULL,"0"
"2021-06-23 15:23:36+00",84,NULL,1,NULL
"2021-06-23 15:23:36+00",84,"11.4",NULL,"0"
"2021-06-23 15:24:44+00",84,"11.3",NULL,"0"
"2021-06-23 15:26:56+00",84,"11.5",NULL,"0"
"2021-06-23 15:28:02+00",84,"11.6",NULL,"0"
"2021-06-23 15:29:08+00",84,"11.8",NULL,"0"
"2021-06-23 15:30:14+00",84,"11.9",NULL,"0"
"2021-06-23 15:31:21+00",84,"12.1",NULL,"0"
"2021-06-23 15:31:21+00",84,NULL,0,NULL
"2021-06-23 15:33:34+00",84,"12.3",NULL,"0"
"2021-06-23 15:34:41+00",84,"12.5",NULL,"0"
"2021-06-23 15:35:47+00",84,"12.6",NULL,"1"
"2021-06-23 15:36:53+00",84,"12.7",NULL,"1"
"2021-06-23 15:41:18+00",84,"12.5",NULL,"1"
"2021-06-23 15:42:24+00",84,"12.2",NULL,"1"
"2021-06-23 15:43:30+00",84,"11.9",NULL,"0"
"2021-06-23 15:44:37+00",84,"11.7",NULL,"0"
"2021-06-23 15:45:44+00",84,"11.5",NULL,"0"
"2021-06-23 15:45:44+00",84,NULL,1,NULL
"2021-06-23 15:46:50+00",84,"11.3",NULL,"0"
"2021-06-23 15:50:09+00",84,"11.4",NULL,"0"
"2021-06-23 15:51:15+00",84,"11.6",NULL,"0"
"2021-06-23 15:52:21+00",84,"11.8",NULL,"0"
"2021-06-23 15:53:28+00",84,NULL,2,NULL
"2021-06-23 15:53:28+00",84,"12",NULL,"0"
"2021-06-23 15:54:34+00",84,"12.1",NULL,"0"
"2021-06-23 15:54:34+00",84,NULL,0,NULL
"2021-06-23 15:55:40+00",84,"12.2",NULL,"0"
"2021-06-23 15:56:46+00",84,"12.4",NULL,"0"
"2021-06-23 15:57:52+00",84,"12.5",NULL,"1"
"2021-06-23 15:58:58+00",84,"12.6",NULL,"1"
"2021-06-23 16:00:05+00",84,"12.5",NULL,"1"
"2021-06-23 16:01:11+00",84,"12.4",NULL,"1"
"2021-06-23 16:03:24+00",84,"12.3",NULL,"1"
"2021-06-23 16:04:30+00",84,"12.1",NULL,"1"
"2021-06-23 16:05:36+00",84,"11.9",NULL,"0"
"2021-06-23 16:06:42+00",84,"11.8",NULL,"0"
"2021-06-23 16:07:49+00",84,"11.7",NULL,"0"
"2021-06-23 16:08:55+00",84,"11.6",NULL,"0"
"2021-06-23 16:10:01+00",84,"11.7",NULL,"0"
"2021-06-23 16:11:07+00",84,"11.8",NULL,"0"
"2021-06-23 16:13:19+00",84,"12",NULL,"0"
"2021-06-23 16:14:25+00",84,"12.2",NULL,"0"
"2021-06-23 16:15:32+00",84,"12.4",NULL,"0"
"2021-06-23 16:16:38+00",84,"12.5",NULL,"0"
"2021-06-23 16:17:44+00",84,"12.5",NULL,"1"
"2021-06-23 16:18:51+00",84,"12.6",NULL,"1"
"2021-06-23 16:24:22+00",84,"12.5",NULL,"1"
"2021-06-23 16:25:28+00",84,"12.4",NULL,"1"
"2021-06-23 16:26:34+00",84,"12.1",NULL,"1"
"2021-06-23 16:27:41+00",84,"11.8",NULL,"0"
"2021-06-23 16:28:47+00",84,"11.6",NULL,"0"
"2021-06-23 16:30:59+00",84,"11.7",NULL,"0"
"2021-06-23 16:34:18+00",84,"11.8",NULL,"0"
"2021-06-23 16:35:24+00",84,"11.9",NULL,"0"
"2021-06-23 16:37:37+00",84,"12",NULL,"0"
"2021-06-23 16:38:44+00",84,"12.1",NULL,"0"
"2021-06-23 16:39:50+00",84,"12.2",NULL,"0"
"2021-06-23 16:40:56+00",84,"12.4",NULL,"0"
"2021-06-23 16:42:02+00",84,"12.5",NULL,"0"
"2021-06-23 16:43:09+00",84,"12.6",NULL,"1"
"2021-06-23 16:46:27+00",84,"12.4",NULL,"1"
"2021-06-23 16:47:33+00",84,"12.3",NULL,"1"
"2021-06-23 16:48:39+00",84,"12.2",NULL,"1"
"2021-06-23 16:51:57+00",84,"12.1",NULL,"1"
"2021-06-23 16:54:11+00",84,"12",NULL,"0"
"2021-06-23 16:55:17+00",84,"11.9",NULL,"0"
"2021-06-23 16:57:29+00",84,"11.8",NULL,"0"
"2021-06-23 16:58:35+00",84,"11.7",NULL,"0"
"2021-06-23 16:59:41+00",84,"11.6",NULL,"0"
"2021-06-23 17:02:59+00",84,"11.7",NULL,"0"
"2021-06-23 17:04:06+00",84,"11.8",NULL,"0"
"2021-06-23 17:05:12+00",84,"12",NULL,"0"
"2021-06-23 17:06:18+00",84,"12.1",NULL,"0"
"2021-06-23 17:07:25+00",84,"12.3",NULL,"0"
"2021-06-23 17:08:32+00",84,"12.5",NULL,"0"
"2021-06-23 17:09:38+00",84,"12.6",NULL,"1"
"2021-06-23 17:10:44+00",84,"12.7",NULL,"1"
"2021-06-23 17:11:50+00",84,"12.6",NULL,"1"
"2021-06-23 17:12:56+00",84,"12.5",NULL,"1"
"2021-06-23 17:14:03+00",84,"12.4",NULL,"1"
"2021-06-23 17:17:21+00",84,"12.3",NULL,"1"
"2021-06-23 17:18:28+00",84,"12.1",NULL,"1"
"2021-06-23 17:19:34+00",84,"12",NULL,"0"
"2021-06-23 17:20:40+00",84,"11.9",NULL,"0"
"2021-06-23 17:22:53+00",84,"11.8",NULL,"0"
"2021-06-23 17:26:13+00",84,"11.9",NULL,"0"
"2021-06-23 17:27:19+00",84,"12.1",NULL,"0"
"2021-06-23 17:28:25+00",84,"12.2",NULL,"0"
"2021-06-23 17:29:31+00",84,"12.3",NULL,"0"
"2021-06-23 17:31:43+00",84,"12.4",NULL,"0"
"2021-06-23 17:32:49+00",84,"12.5",NULL,"1"
"2021-06-23 17:33:55+00",84,"12.6",NULL,"1"
"2021-06-23 17:36:08+00",84,"12.5",NULL,"1"
"2021-06-23 17:38:20+00",84,"12.4",NULL,"1"
"2021-06-23 17:39:26+00",84,"12.3",NULL,"1"
"2021-06-23 17:41:40+00",84,"12.2",NULL,"1"
"2021-06-23 17:42:46+00",84,"12",NULL,"1"
"2021-06-23 17:43:52+00",84,"11.8",NULL,"0"
"2021-06-23 17:44:58+00",84,"11.6",NULL,"0"
"2021-06-23 17:46:04+00",84,NULL,2,NULL
"2021-06-23 17:46:04+00",84,"11.5",NULL,"0"
"2021-06-23 17:47:10+00",84,NULL,1,NULL
"2021-06-23 17:47:10+00",84,"11.4",NULL,"0"
"2021-06-23 17:49:22+00",84,"11.5",NULL,"0"
"2021-06-23 17:50:28+00",84,"11.7",NULL,"0"
"2021-06-23 17:51:34+00",84,"11.8",NULL,"0"
"2021-06-23 17:52:41+00",84,"12",NULL,"0"
"2021-06-23 17:53:47+00",84,NULL,0,NULL
"2021-06-23 17:54:53+00",84,"12.2",NULL,"0"
"2021-06-23 17:55:59+00",84,"12.3",NULL,"0"
"2021-06-23 17:57:05+00",84,"12.4",NULL,"0"
"2021-06-23 17:58:12+00",84,"12.5",NULL,"1"
"2021-06-23 17:59:18+00",84,"12.6",NULL,"1"
"2021-06-23 18:00:24+00",84,"12.7",NULL,"1"
"2021-06-23 18:01:30+00",84,"12.8",NULL,"1"
"2021-06-23 18:02:36+00",84,"12.7",NULL,"1"
"2021-06-23 18:03:42+00",84,"12.6",NULL,"1"
"2021-06-23 18:04:48+00",84,"12.5",NULL,"1"
"2021-06-23 18:05:54+00",84,"12.3",NULL,"1"
"2021-06-23 18:07:14+00",84,"12",NULL,"2"
"2021-06-23 18:08:20+00",84,"11.7",NULL,"0"
"2021-06-23 18:09:26+00",84,"11.5",NULL,"0"
"2021-06-23 18:09:26+00",84,NULL,1,NULL
"2021-06-23 18:10:33+00",84,"11.4",NULL,"0"
"2021-06-23 18:11:39+00",84,"11.3",NULL,"0"
"2021-06-23 18:14:58+00",84,"11.5",NULL,"0"
"2021-06-23 18:16:04+00",84,"11.6",NULL,"0"
"2021-06-23 18:17:10+00",84,"11.7",NULL,"0"
"2021-06-23 18:18:16+00",84,"11.9",NULL,"0"
"2021-06-23 18:19:22+00",84,"12",NULL,"0"
"2021-06-23 18:19:22+00",84,NULL,0,NULL
"2021-06-23 18:20:28+00",84,"12.2",NULL,"0"
"2021-06-23 18:21:34+00",84,"12.4",NULL,"0"
"2021-06-23 18:22:40+00",84,"12.6",NULL,"1"
"2021-06-23 18:24:53+00",84,"12.5",NULL,"1"
"2021-06-23 18:25:59+00",84,"12.4",NULL,"1"
"2021-06-23 18:27:06+00",84,"12.3",NULL,"1"
"2021-06-23 18:28:12+00",84,"12.2",NULL,"1"
"2021-06-23 18:29:18+00",84,"12",NULL,"1"
"2021-06-23 18:30:24+00",84,"11.8",NULL,"0"
"2021-06-23 18:31:30+00",84,"11.7",NULL,"0"
"2021-06-23 18:32:36+00",84,"11.5",NULL,"0"
"2021-06-23 18:33:42+00",84,NULL,1,NULL
"2021-06-23 18:33:42+00",84,"11.4",NULL,"0"
"2021-06-23 18:34:48+00",84,"11.1",NULL,"0"
"2021-06-23 18:37:00+00",84,"11.2",NULL,"0"
"2021-06-23 18:38:07+00",84,"11.3",NULL,"0"
"2021-06-23 18:39:13+00",84,"11.5",NULL,"0"
"2021-06-23 18:40:19+00",84,"11.6",NULL,"0"
"2021-06-23 18:41:25+00",84,"11.8",NULL,"0"
"2021-06-23 18:42:31+00",84,NULL,0,NULL
"2021-06-23 18:42:31+00",84,"12.1",NULL,"0"
"2021-06-23 18:43:37+00",84,"12.3",NULL,"0"
"2021-06-23 18:44:44+00",84,"12.5",NULL,"1"
"2021-06-23 18:45:50+00",84,"12.6",NULL,"1"
"2021-06-23 18:49:09+00",84,"12.5",NULL,"1"
"2021-06-23 18:53:51+00",84,"12.4",NULL,"1"
"2021-06-23 18:55:05+00",84,"12.3",NULL,"1"
"2021-06-23 18:56:11+00",84,"12.2",NULL,"1"
"2021-06-23 18:58:23+00",84,"12.1",NULL,"1"
"2021-06-23 18:59:30+00",84,"12",NULL,"0"
"2021-06-23 19:07:18+00",84,"12.2",NULL,"0"
"2021-06-23 19:08:26+00",84,"12.3",NULL,"0"
"2021-06-23 19:09:32+00",84,"12.5",NULL,"2"
"2021-06-23 19:10:39+00",84,"12.5",NULL,"1"
"2021-06-23 19:12:51+00",84,"12.4",NULL,"1"
"2021-06-23 19:13:57+00",84,"12.1",NULL,"1"
"2021-06-23 19:15:03+00",84,"11.9",NULL,"0"
"2021-06-23 19:16:10+00",84,"11.8",NULL,"0"
"2021-06-23 19:17:16+00",84,"11.7",NULL,"0"
"2021-06-23 19:19:28+00",84,"11.6",NULL,"0"
"2021-06-23 19:23:53+00",84,"11.7",NULL,"0"
"2021-06-23 19:25:00+00",84,"11.9",NULL,"0"
"2021-06-23 19:26:06+00",84,"12",NULL,"0"
"2021-06-23 19:27:12+00",84,"12.2",NULL,"0"
"2021-06-23 19:28:18+00",84,"12.4",NULL,"0"
"2021-06-23 19:29:24+00",84,"12.6",NULL,"1"
"2021-06-23 19:30:30+00",84,"12.7",NULL,"1"
"2021-06-23 19:31:37+00",84,"12.6",NULL,"1"
"2021-06-23 19:32:43+00",84,"12.4",NULL,"1"
"2021-06-23 19:36:01+00",84,"12.3",NULL,"1"
"2021-06-23 19:37:07+00",84,"12.2",NULL,"1"
"2021-06-23 19:39:19+00",84,"12.1",NULL,"1"
"2021-06-23 19:40:25+00",84,"12",NULL,"0"
"2021-06-23 19:41:32+00",84,"11.8",NULL,"0"
"2021-06-23 19:42:39+00",84,"11.7",NULL,"0"
"2021-06-23 19:43:45+00",84,"11.5",NULL,"0"
"2021-06-23 19:44:51+00",84,"11.4",NULL,"0"
"2021-06-23 19:44:51+00",84,NULL,1,NULL
"2021-06-23 19:47:04+00",84,"11.5",NULL,"0"
"2021-06-23 19:48:10+00",84,"11.6",NULL,"0"
"2021-06-23 19:49:16+00",84,"11.8",NULL,"0"
"2021-06-23 19:50:22+00",84,NULL,2,NULL
"2021-06-23 19:50:22+00",84,"12",NULL,"0"
"2021-06-23 19:51:28+00",84,"12.1",NULL,"0"
"2021-06-23 19:51:28+00",84,NULL,0,NULL
"2021-06-23 19:52:34+00",84,"12.3",NULL,"0"
"2021-06-23 19:53:40+00",84,"12.4",NULL,"0"
"2021-06-23 19:54:46+00",84,"12.6",NULL,"1"
"2021-06-23 19:55:52+00",84,"12.7",NULL,"1"
"2021-06-23 19:58:05+00",84,"12.6",NULL,"1"
"2021-06-23 19:59:11+00",84,"12.5",NULL,"1"
"2021-06-23 20:00:17+00",84,"12.4",NULL,"1"
"2021-06-23 20:01:23+00",84,"12.3",NULL,"1"
"2021-06-23 20:04:41+00",84,"12.2",NULL,"1"
"2021-06-23 20:06:55+00",84,"12",NULL,"0"
"2021-06-23 20:08:02+00",84,"11.9",NULL,"0"
"2021-06-23 20:09:08+00",84,"11.8",NULL,"0"
"2021-06-23 20:10:14+00",84,"11.7",NULL,"0"
"2021-06-23 20:11:21+00",84,"11.6",NULL,"0"
"2021-06-23 20:12:27+00",84,"11.5",NULL,"0"
"2021-06-23 20:12:27+00",84,NULL,1,NULL
"2021-06-23 20:13:33+00",84,"11.4",NULL,"0"
"2021-06-23 20:15:47+00",84,"11.7",NULL,"0"
"2021-06-23 20:16:53+00",84,"11.8",NULL,"0"
"2021-06-23 20:17:59+00",84,"12",NULL,"0"
"2021-06-23 20:17:59+00",84,NULL,0,NULL
"2021-06-23 20:19:06+00",84,"12.2",NULL,"0"
"2021-06-23 20:20:12+00",84,"12.3",NULL,"0"
"2021-06-23 20:21:18+00",84,"12.4",NULL,"0"
"2021-06-23 20:22:25+00",84,"12.5",NULL,"0"
"2021-06-23 20:23:31+00",84,"12.7",NULL,"1"
"2021-06-23 20:25:44+00",84,"12.5",NULL,"1"
"2021-06-23 20:26:50+00",84,"12.2",NULL,"1"
"2021-06-23 20:27:56+00",84,"11.9",NULL,"0"
"2021-06-23 20:29:03+00",84,"11.6",NULL,"0"
"2021-06-23 20:30:09+00",84,NULL,1,NULL
"2021-06-23 20:30:09+00",84,"11.4",NULL,"0"
"2021-06-23 20:31:15+00",84,"11.2",NULL,"0"
"2021-06-23 20:32:22+00",84,"11.1",NULL,"0"
"2021-06-23 20:34:36+00",84,"11.2",NULL,"0"
"2021-06-23 20:37:54+00",84,"11.3",NULL,"0"
"2021-06-23 20:39:00+00",84,"11.5",NULL,"0"
"2021-06-23 20:41:13+00",84,"11.6",NULL,"0"
"2021-06-23 20:42:19+00",84,"11.8",NULL,"0"
"2021-06-23 20:43:25+00",84,NULL,0,NULL
"2021-06-23 20:43:25+00",84,"12",NULL,"0"
"2021-06-23 20:44:31+00",84,"12.1",NULL,"0"
"2021-06-23 20:45:37+00",84,"12.4",NULL,"0"
"2021-06-23 20:46:43+00",84,"12.6",NULL,"1"
"2021-06-23 20:47:49+00",84,"12.7",NULL,"1"
"2021-06-23 20:48:55+00",84,"12.8",NULL,"1"
"2021-06-23 20:50:01+00",84,"12.7",NULL,"1"
"2021-06-23 20:51:08+00",84,"12.6",NULL,"1"
"2021-06-23 20:57:45+00",84,"12.5",NULL,"1"
"2021-06-23 20:59:57+00",84,"12.4",NULL,"1"
"2021-06-23 21:02:10+00",84,"12.3",NULL,"1"
"2021-06-23 21:07:42+00",84,"12.2",NULL,"1"
"2021-06-23 21:08:49+00",84,"12.1",NULL,"1"
"2021-06-23 21:12:07+00",84,"12",NULL,"1"
"2021-06-23 21:13:13+00",84,"12",NULL,"0"
"2021-06-23 21:14:19+00",84,"11.9",NULL,"0"
"2021-06-23 21:15:25+00",84,"11.8",NULL,"0"
"2021-06-23 21:16:32+00",84,"11.7",NULL,"0"
"2021-06-23 21:19:51+00",84,"11.8",NULL,"0"
"2021-06-23 21:20:57+00",84,"12",NULL,"0"
"2021-06-23 21:22:04+00",84,"12.1",NULL,"0"
"2021-06-23 21:23:10+00",84,"12.2",NULL,"0"
"2021-06-23 21:24:16+00",84,"12.3",NULL,"0"
"2021-06-23 21:25:22+00",84,"12.5",NULL,"1"
"2021-06-23 21:26:29+00",84,"12.6",NULL,"1"
"2021-06-23 21:27:36+00",84,"12.5",NULL,"1"
"2021-06-23 21:30:54+00",84,"12.4",NULL,"1"
"2021-06-23 21:33:07+00",84,"12.3",NULL,"1"
"2021-06-23 21:34:13+00",84,"12.2",NULL,"1"
"2021-06-23 21:35:19+00",84,"12",NULL,"1"
"2021-06-23 21:36:25+00",84,"11.7",NULL,"0"
"2021-06-23 21:37:32+00",84,"11.5",NULL,"0"
"2021-06-23 21:37:32+00",84,NULL,2,NULL
"2021-06-23 21:38:38+00",84,NULL,1,NULL
"2021-06-23 21:38:38+00",84,"11.4",NULL,"0"
"2021-06-23 21:39:44+00",84,"11.3",NULL,"0"
"2021-06-23 21:40:50+00",84,"11.4",NULL,"0"
"2021-06-23 21:41:57+00",84,"11.6",NULL,"0"
"2021-06-23 21:43:03+00",84,"11.8",NULL,"0"
"2021-06-23 21:44:09+00",84,"11.9",NULL,"0"
"2021-06-23 21:45:15+00",84,NULL,0,NULL
"2021-06-23 21:45:15+00",84,"12",NULL,"0"
"2021-06-23 21:46:21+00",84,"12.1",NULL,"0"
"2021-06-23 21:47:27+00",84,"12.2",NULL,"0"
"2021-06-23 21:48:34+00",84,"12.3",NULL,"0"
"2021-06-23 21:49:41+00",84,"12.4",NULL,"0"
"2021-06-23 21:50:48+00",84,"12.6",NULL,"1"
"2021-06-23 21:54:06+00",84,"12.5",NULL,"1"
"2021-06-23 21:57:25+00",84,"12.3",NULL,"1"
"2021-06-23 21:58:32+00",84,"12",NULL,"0"
"2021-06-23 21:59:38+00",84,"11.7",NULL,"0"
"2021-06-23 22:00:44+00",84,NULL,1,NULL
"2021-06-23 22:00:44+00",84,"11.5",NULL,"0"
"2021-06-23 22:01:50+00",84,"11.4",NULL,"0"
"2021-06-23 22:05:10+00",84,"11.5",NULL,"0"
"2021-06-23 22:06:16+00",84,"11.7",NULL,"0"
"2021-06-23 22:07:29+00",84,"11.9",NULL,"0"
"2021-06-23 22:08:35+00",84,"12",NULL,"0"
"2021-06-23 22:08:35+00",84,NULL,2,NULL
"2021-06-23 22:09:41+00",84,"12.1",NULL,"0"
"2021-06-23 22:09:41+00",84,NULL,0,NULL
"2021-06-23 22:10:47+00",84,"12.2",NULL,"0"
"2021-06-23 22:11:54+00",84,"12.4",NULL,"0"
"2021-06-23 22:13:00+00",84,"12.5",NULL,"1"
"2021-06-23 22:14:06+00",84,"12.6",NULL,"1"
"2021-06-23 22:16:18+00",84,"12.5",NULL,"1"
"2021-06-23 22:17:24+00",84,"12.4",NULL,"1"
"2021-06-23 22:18:30+00",84,"12.2",NULL,"1"
"2021-06-23 22:19:36+00",84,"12",NULL,"0"
"2021-06-23 22:20:42+00",84,"11.8",NULL,"0"
"2021-06-23 22:24:01+00",84,"11.7",NULL,"0"
"2021-06-23 22:25:07+00",84,"11.6",NULL,"0"
"2021-06-23 22:28:25+00",84,"11.7",NULL,"0"
"2021-06-23 22:29:32+00",84,"11.8",NULL,"0"
"2021-06-23 22:30:38+00",84,"11.9",NULL,"0"
"2021-06-23 22:31:44+00",84,"12.1",NULL,"0"
"2021-06-23 22:32:50+00",84,"12.2",NULL,"0"
"2021-06-23 22:33:56+00",84,"12.4",NULL,"0"
"2021-06-23 22:36:08+00",84,"12.6",NULL,"1"
"2021-06-23 22:39:27+00",84,"12.4",NULL,"1"
"2021-06-23 22:40:33+00",84,"12.2",NULL,"1"
"2021-06-23 22:41:40+00",84,"12",NULL,"2"
"2021-06-23 22:42:46+00",84,"11.8",NULL,"0"
"2021-06-23 22:43:52+00",84,"11.7",NULL,"0"
"2021-06-23 22:46:05+00",84,NULL,1,NULL
"2021-06-23 22:46:05+00",84,"11.5",NULL,"0"
"2021-06-23 22:47:11+00",84,"11.3",NULL,"0"
"2021-06-23 22:48:17+00",84,"11.2",NULL,"0"
"2021-06-23 22:49:23+00",84,"11.3",NULL,"0"
"2021-06-23 22:50:29+00",84,"11.6",NULL,"0"
"2021-06-23 22:51:44+00",84,"11.9",NULL,"0"
"2021-06-23 22:52:50+00",84,"12.1",NULL,"0"
"2021-06-23 22:52:50+00",84,NULL,0,NULL
"2021-06-23 22:53:56+00",84,"12.3",NULL,"0"
"2021-06-23 22:55:02+00",84,"12.4",NULL,"0"
"2021-06-23 22:57:14+00",84,"12.5",NULL,"1"
"2021-06-23 22:58:20+00",84,"12.6",NULL,"1"
"2021-06-23 22:59:26+00",84,"12.7",NULL,"1"
"2021-06-23 23:00:32+00",84,"12.6",NULL,"1"
"2021-06-23 23:01:38+00",84,"12.5",NULL,"1"
"2021-06-23 23:02:44+00",84,"12.3",NULL,"1"
"2021-06-23 23:03:50+00",84,"12.2",NULL,"1"
"2021-06-23 23:04:56+00",84,"12.1",NULL,"1"
"2021-06-23 23:08:16+00",84,"12.2",NULL,"1"
"2021-06-23 23:09:24+00",84,"12.1",NULL,"1"
"2021-06-23 23:10:30+00",84,"12",NULL,"0"
"2021-06-23 23:11:37+00",84,"11.9",NULL,"0"
"2021-06-23 23:12:43+00",84,"11.7",NULL,"0"
"2021-06-23 23:16:02+00",84,"11.8",NULL,"0"
"2021-06-23 23:17:08+00",84,"11.9",NULL,"0"
"2021-06-23 23:18:14+00",84,"12",NULL,"0"
"2021-06-23 23:19:20+00",84,"12.3",NULL,"0"
"2021-06-23 23:20:26+00",84,"12.4",NULL,"0"
"2021-06-23 23:21:32+00",84,"12.6",NULL,"1"
"2021-06-23 23:25:59+00",84,"12.4",NULL,"1"
"2021-06-23 23:27:06+00",84,"12.2",NULL,"1"
"2021-06-23 23:28:12+00",84,"12.1",NULL,"1"
"2021-06-23 23:29:19+00",84,"11.9",NULL,"0"
"2021-06-23 23:30:25+00",84,"11.7",NULL,"0"
"2021-06-23 23:31:32+00",84,"11.5",NULL,"0"
"2021-06-23 23:32:38+00",84,"11.4",NULL,"0"
"2021-06-23 23:32:38+00",84,NULL,1,NULL
"2021-06-23 23:33:44+00",84,"11.3",NULL,"0"
"2021-06-23 23:34:51+00",84,"11.4",NULL,"0"
"2021-06-23 23:35:57+00",84,"11.6",NULL,"0"
"2021-06-23 23:37:04+00",84,"11.8",NULL,"0"
"2021-06-23 23:38:10+00",84,"11.9",NULL,"0"
"2021-06-23 23:40:23+00",84,NULL,0,NULL
"2021-06-23 23:40:23+00",84,"12.1",NULL,"0"
"2021-06-23 23:41:30+00",84,"12.2",NULL,"0"
"2021-06-23 23:42:36+00",84,"12.3",NULL,"0"
"2021-06-23 23:43:45+00",84,"12.5",NULL,"2"
"2021-06-23 23:44:52+00",84,"12.7",NULL,"1"
"2021-06-23 23:47:04+00",84,"12.8",NULL,"1"
"2021-06-23 23:48:10+00",84,"12.7",NULL,"1"
"2021-06-23 23:49:18+00",84,"12.5",NULL,"1"
"2021-06-23 23:50:24+00",84,"12.4",NULL,"1"
"2021-06-23 23:51:30+00",84,"12.3",NULL,"1"
"2021-06-23 23:52:36+00",84,"12.1",NULL,"1"
"2021-06-23 23:53:42+00",84,"12",NULL,"0"
"2021-06-23 23:54:49+00",84,"11.9",NULL,"0"
"2021-06-23 23:55:56+00",84,"11.7",NULL,"0"
"2021-06-23 23:58:09+00",84,"11.6",NULL,"0"
"2021-06-23 23:59:16+00",84,"11.7",NULL,"0"
"2021-06-24 00:00:22+00",84,"11.9",NULL,"0"
"2021-06-24 00:01:28+00",84,"12",NULL,"0"
"2021-06-24 00:02:35+00",84,"12.2",NULL,"0"
"2021-06-24 00:04:47+00",84,"12.4",NULL,"0"
"2021-06-24 00:06:59+00",84,"12.5",NULL,"1"
"2021-06-24 00:08:06+00",84,"12.6",NULL,"1"
"2021-06-24 00:10:18+00",84,"12.7",NULL,"1"
"2021-06-24 00:11:24+00",84,"12.6",NULL,"1"
"2021-06-24 00:13:38+00",84,"12.7",NULL,"1"
"2021-06-24 00:14:44+00",84,"12.6",NULL,"1"
"2021-06-24 00:15:53+00",84,"12.4",NULL,"1"
"2021-06-24 00:16:59+00",84,"12.2",NULL,"1"
"2021-06-24 00:18:05+00",84,"11.9",NULL,"0"
"2021-06-24 00:19:11+00",84,"11.8",NULL,"0"
"2021-06-24 00:20:17+00",84,"11.7",NULL,"0"
"2021-06-24 00:23:38+00",84,"11.8",NULL,"0"
"2021-06-24 00:24:44+00",84,"11.9",NULL,"0"
"2021-06-24 00:25:50+00",84,"12",NULL,"0"
"2021-06-24 00:26:56+00",84,"12.2",NULL,"0"
"2021-06-24 00:28:02+00",84,"12.3",NULL,"0"
"2021-06-24 00:29:08+00",84,"12.5",NULL,"0"
"2021-06-24 00:30:16+00",84,"12.6",NULL,"1"
"2021-06-24 00:31:22+00",84,"12.7",NULL,"1"
"2021-06-24 00:32:28+00",84,"12.6",NULL,"1"
"2021-06-24 00:33:34+00",84,"12.5",NULL,"1"
"2021-06-24 00:34:40+00",84,"12.4",NULL,"1"
"2021-06-24 00:35:47+00",84,"12.2",NULL,"1"
"2021-06-24 00:36:54+00",84,"12",NULL,"0"
"2021-06-24 00:38:00+00",84,"11.8",NULL,"0"
"2021-06-24 00:39:06+00",84,"11.7",NULL,"0"
"2021-06-24 00:40:13+00",84,"11.6",NULL,"0"
"2021-06-24 00:41:19+00",84,"11.4",NULL,"0"
"2021-06-24 00:41:19+00",84,NULL,1,NULL
"2021-06-24 00:42:25+00",84,"11.3",NULL,"0"
"2021-06-24 00:43:55+00",84,"11.4",NULL,"0"
"2021-06-24 00:45:01+00",84,"11.5",NULL,"0"
"2021-06-24 00:46:07+00",84,"11.6",NULL,"0"
"2021-06-24 00:47:13+00",84,"11.8",NULL,"0"
"2021-06-24 00:48:19+00",84,"11.9",NULL,"0"
"2021-06-24 00:49:25+00",84,NULL,0,NULL
"2021-06-24 00:49:25+00",84,"12.1",NULL,"0"
"2021-06-24 00:50:31+00",84,"12.2",NULL,"0"
"2021-06-24 00:51:40+00",84,"12.3",NULL,"0"
"2021-06-24 00:52:46+00",84,"12.5",NULL,"1"
"2021-06-24 00:53:52+00",84,"12.7",NULL,"1"
"2021-06-24 00:54:58+00",84,"12.8",NULL,"1"
"2021-06-24 00:58:16+00",84,"12.9",NULL,"1"
"2021-06-24 00:59:22+00",84,"12.8",NULL,"1"
"2021-06-24 01:01:37+00",84,"12.6",NULL,"1"
"2021-06-24 01:02:46+00",84,"12.5",NULL,"1"
"2021-06-24 01:05:00+00",84,"12.4",NULL,"1"
"2021-06-24 01:06:07+00",84,"12.3",NULL,"1"
"2021-06-24 01:08:19+00",84,"12.2",NULL,"1"
"2021-06-24 01:10:31+00",84,"12.1",NULL,"1"
"2021-06-24 01:11:38+00",84,"12",NULL,"0"
"2021-06-24 01:12:44+00",84,"11.7",NULL,"0"
