"time","tank_id","t_is","h_valve","t_valve"
"2022-05-01 19:57:58+00",97,"11.2",NULL,"0"
"2022-05-01 20:00:10+00",97,"11.3",NULL,"0"
"2022-05-01 20:02:22+00",97,"11.4",NULL,"0"
"2022-05-01 20:03:28+00",97,"11.5",NULL,"0"
"2022-05-01 20:05:41+00",97,"11.6",NULL,"0"
"2022-05-01 20:07:53+00",97,"11.7",NULL,"0"
"2022-05-01 20:08:59+00",97,"11.8",NULL,"0"
"2022-05-01 20:11:12+00",97,"11.9",NULL,"0"
"2022-05-01 20:13:24+00",97,"12",NULL,"0"
"2022-05-01 20:13:24+00",97,NULL,0,NULL
"2022-05-01 20:14:30+00",97,"12.1",NULL,"0"
"2022-05-01 20:17:49+00",97,"12.2",NULL,"0"
"2022-05-01 20:20:01+00",97,"12.3",NULL,"1"
"2022-05-01 20:23:20+00",97,"12.4",NULL,"1"
"2022-05-01 20:24:26+00",97,"12.3",NULL,"1"
"2022-05-01 20:27:44+00",97,"12.2",NULL,"1"
"2022-05-01 20:31:03+00",97,"12.1",NULL,"1"
"2022-05-01 20:33:15+00",97,"12",NULL,"1"
"2022-05-01 20:34:21+00",97,"12",NULL,"0"
"2022-05-01 20:35:27+00",97,"11.9",NULL,"0"
"2022-05-01 20:37:39+00",97,"11.8",NULL,"0"
"2022-05-01 20:39:53+00",97,NULL,1,NULL
"2022-05-01 20:39:53+00",97,"11.7",NULL,"0"
"2022-05-01 20:42:05+00",97,"11.6",NULL,"0"
"2022-05-01 20:47:35+00",97,"11.7",NULL,"0"
"2022-05-01 20:48:42+00",97,"11.8",NULL,"0"
"2022-05-01 20:49:48+00",97,"11.9",NULL,"0"
"2022-05-01 20:52:00+00",97,NULL,0,NULL
"2022-05-01 20:52:00+00",97,"12",NULL,"0"
"2022-05-01 20:53:06+00",97,"12.1",NULL,"0"
"2022-05-01 20:54:12+00",97,"12.2",NULL,"0"
"2022-05-01 20:55:18+00",97,"12.2",NULL,"1"
"2022-05-01 20:56:24+00",97,"12.3",NULL,"1"
"2022-05-01 20:57:30+00",97,"12.4",NULL,"1"
"2022-05-01 21:01:55+00",97,"12.3",NULL,"1"
"2022-05-01 21:04:07+00",97,"12.2",NULL,"1"
"2022-05-01 21:06:19+00",97,"12.1",NULL,"1"
"2022-05-01 21:07:25+00",97,"12",NULL,"0"
"2022-05-01 21:08:31+00",97,"11.9",NULL,"0"
"2022-05-01 21:09:37+00",97,"11.8",NULL,"0"
"2022-05-01 21:10:44+00",97,"11.7",NULL,"0"
"2022-05-01 21:10:44+00",97,NULL,1,NULL
"2022-05-01 21:11:50+00",97,"11.5",NULL,"0"
"2022-05-01 21:12:56+00",97,"11.4",NULL,"0"
"2022-05-01 21:14:03+00",97,"11.3",NULL,"0"
"2022-05-01 21:15:09+00",97,"11.2",NULL,"0"
"2022-05-01 21:16:15+00",97,"11.1",NULL,"0"
"2022-05-01 21:18:28+00",97,"11",NULL,"0"
"2022-05-01 21:25:05+00",97,"11.1",NULL,"0"
"2022-05-01 21:28:23+00",97,"11.2",NULL,"0"
"2022-05-01 21:30:35+00",97,"11.3",NULL,"0"
"2022-05-01 21:33:54+00",97,"11.4",NULL,"0"
"2022-05-01 21:36:06+00",97,"11.5",NULL,"0"
"2022-05-01 21:39:25+00",97,"11.6",NULL,"0"
"2022-05-01 21:41:37+00",97,"11.7",NULL,"0"
"2022-05-01 21:43:49+00",97,"11.8",NULL,"0"
"2022-05-01 21:46:01+00",97,"11.9",NULL,"0"
"2022-05-01 21:48:12+00",97,"12",NULL,"0"
"2022-05-01 21:50:24+00",97,NULL,0,NULL
"2022-05-01 21:52:36+00",97,"12.1",NULL,"0"
"2022-05-01 21:58:06+00",97,"12.2",NULL,"0"
"2022-05-01 22:02:31+00",97,"12.3",NULL,"1"
"2022-05-01 22:06:56+00",97,"12.2",NULL,"1"
"2022-05-01 22:10:15+00",97,"12.1",NULL,"1"
"2022-05-01 22:11:21+00",97,"12",NULL,"1"
"2022-05-01 22:12:27+00",97,"12",NULL,"0"
"2022-05-01 22:13:33+00",97,"11.9",NULL,"0"
"2022-05-01 22:14:39+00",97,"11.8",NULL,"0"
"2022-05-01 22:15:45+00",97,"11.7",NULL,"0"
"2022-05-01 22:15:45+00",97,NULL,1,NULL
"2022-05-01 22:16:52+00",97,"11.6",NULL,"0"
"2022-05-01 22:19:04+00",97,"11.5",NULL,"0"
"2022-05-01 22:21:16+00",97,"11.4",NULL,"0"
"2022-05-01 22:30:05+00",97,"11.5",NULL,"0"
"2022-05-01 22:32:18+00",97,"11.6",NULL,"0"
"2022-05-01 22:35:36+00",97,"11.7",NULL,"0"
"2022-05-01 22:36:42+00",97,"11.8",NULL,"0"
"2022-05-01 22:38:54+00",97,"11.9",NULL,"0"
"2022-05-01 22:41:06+00",97,"12",NULL,"0"
"2022-05-01 22:42:12+00",97,NULL,0,NULL
"2022-05-01 22:44:24+00",97,"12.1",NULL,"0"
"2022-05-01 22:47:43+00",97,"12.2",NULL,"0"
"2022-05-01 22:52:07+00",97,"12.2",NULL,"2"
"2022-05-01 22:53:13+00",97,"12.2",NULL,"1"
"2022-05-01 22:54:19+00",97,"12.3",NULL,"1"
"2022-05-01 22:57:38+00",97,"12.2",NULL,"1"
"2022-05-01 22:59:50+00",97,"12.1",NULL,"1"
"2022-05-01 23:00:56+00",97,"12",NULL,"1"
"2022-05-01 23:02:02+00",97,"11.9",NULL,"0"
"2022-05-01 23:03:08+00",97,"11.8",NULL,"0"
"2022-05-01 23:04:14+00",97,NULL,1,NULL
"2022-05-01 23:04:14+00",97,"11.7",NULL,"0"
"2022-05-01 23:05:20+00",97,"11.6",NULL,"0"
"2022-05-01 23:06:26+00",97,"11.5",NULL,"0"
"2022-05-01 23:07:33+00",97,"11.4",NULL,"0"
"2022-05-01 23:09:45+00",97,"11.3",NULL,"0"
"2022-05-01 23:11:57+00",97,"11.2",NULL,"0"
"2022-05-01 23:15:15+00",97,"11.3",NULL,"0"
"2022-05-01 23:18:34+00",97,"11.4",NULL,"0"
"2022-05-01 23:20:46+00",97,"11.5",NULL,"0"
"2022-05-01 23:21:53+00",97,"11.6",NULL,"0"
"2022-05-01 23:24:05+00",97,"11.7",NULL,"0"
"2022-05-01 23:25:11+00",97,"11.8",NULL,"0"
"2022-05-01 23:27:23+00",97,"11.9",NULL,"0"
"2022-05-01 23:28:29+00",97,"12",NULL,"0"
"2022-05-01 23:30:42+00",97,NULL,0,NULL
"2022-05-01 23:31:48+00",97,"12.1",NULL,"0"
"2022-05-01 23:32:54+00",97,"12.2",NULL,"0"
"2022-05-01 23:35:06+00",97,"12.3",NULL,"1"
"2022-05-01 23:45:01+00",97,"12.2",NULL,"1"
"2022-05-01 23:46:07+00",97,"12.1",NULL,"1"
"2022-05-01 23:48:20+00",97,"12",NULL,"0"
"2022-05-01 23:49:26+00",97,"11.9",NULL,"0"
"2022-05-01 23:50:33+00",97,"11.8",NULL,"0"
"2022-05-01 23:51:39+00",97,NULL,1,NULL
"2022-05-01 23:51:39+00",97,"11.7",NULL,"0"
"2022-05-01 23:52:45+00",97,"11.6",NULL,"0"
"2022-05-01 23:53:51+00",97,"11.5",NULL,"0"
"2022-05-01 23:56:03+00",97,"11.4",NULL,"0"
"2022-05-01 23:58:15+00",97,"11.3",NULL,"0"
"2022-05-02 00:03:46+00",97,"11.4",NULL,"0"
"2022-05-02 00:07:04+00",97,"11.5",NULL,"0"
"2022-05-02 00:10:23+00",97,"11.6",NULL,"0"
"2022-05-02 00:12:35+00",97,"11.7",NULL,"0"
"2022-05-02 00:14:47+00",97,"11.8",NULL,"0"
"2022-05-02 00:16:59+00",97,"11.9",NULL,"0"
"2022-05-02 00:19:11+00",97,"12",NULL,"0"
"2022-05-02 00:20:17+00",97,NULL,0,NULL
"2022-05-02 00:22:30+00",97,"12.1",NULL,"0"
"2022-05-02 00:24:42+00",97,"12.2",NULL,"0"
"2022-05-02 00:26:55+00",97,"12.2",NULL,"1"
"2022-05-02 00:28:01+00",97,"12.3",NULL,"1"
"2022-05-02 00:33:31+00",97,"12.2",NULL,"1"
"2022-05-02 00:37:56+00",97,"12.1",NULL,"1"
"2022-05-02 00:40:08+00",97,"12",NULL,"1"
"2022-05-02 00:41:14+00",97,"12",NULL,"0"
"2022-05-02 00:42:20+00",97,"11.9",NULL,"0"
"2022-05-02 00:44:32+00",97,"11.8",NULL,"0"
"2022-05-02 00:45:38+00",97,NULL,1,NULL
"2022-05-02 00:46:45+00",97,"11.7",NULL,"0"
"2022-05-02 00:47:51+00",97,"11.6",NULL,"0"
"2022-05-02 00:48:57+00",97,"11.5",NULL,"0"
"2022-05-02 00:51:09+00",97,"11.4",NULL,"0"
"2022-05-02 00:58:52+00",97,"11.5",NULL,"0"
"2022-05-02 01:01:04+00",97,"11.6",NULL,"0"
"2022-05-02 01:04:22+00",97,"11.7",NULL,"0"
"2022-05-02 01:06:35+00",97,"11.8",NULL,"0"
"2022-05-02 01:09:53+00",97,"11.9",NULL,"0"
"2022-05-02 01:13:12+00",97,"12",NULL,"0"
"2022-05-02 01:14:18+00",97,NULL,0,NULL
"2022-05-02 01:17:36+00",97,"12.1",NULL,"0"
"2022-05-02 01:25:19+00",97,"12.2",NULL,"0"
"2022-05-02 01:34:10+00",97,"12.2",NULL,"1"
"2022-05-02 01:39:40+00",97,"12.1",NULL,"1"
"2022-05-02 01:40:46+00",97,"12",NULL,"1"
"2022-05-02 01:41:53+00",97,"12",NULL,"0"
"2022-05-02 01:42:59+00",97,"11.9",NULL,"0"
"2022-05-02 01:44:05+00",97,"11.8",NULL,"0"
"2022-05-02 01:45:11+00",97,"11.7",NULL,"0"
"2022-05-02 01:45:11+00",97,NULL,1,NULL
"2022-05-02 01:46:17+00",97,"11.6",NULL,"0"
"2022-05-02 01:48:29+00",97,"11.5",NULL,"0"
"2022-05-02 01:49:35+00",97,"11.4",NULL,"0"
"2022-05-02 01:50:41+00",97,"11.3",NULL,"0"
"2022-05-02 01:54:01+00",97,"11.2",NULL,"0"
"2022-05-02 02:00:38+00",97,"11.3",NULL,"0"
"2022-05-02 02:02:50+00",97,"11.4",NULL,"0"
"2022-05-02 02:05:02+00",97,"11.5",NULL,"0"
"2022-05-02 02:07:14+00",97,"11.6",NULL,"0"
"2022-05-02 02:08:20+00",97,"11.7",NULL,"0"
"2022-05-02 02:10:33+00",97,"11.8",NULL,"0"
"2022-05-02 02:12:45+00",97,"11.9",NULL,"0"
"2022-05-02 02:14:57+00",97,"12",NULL,"0"
"2022-05-02 02:17:09+00",97,NULL,0,NULL
"2022-05-02 02:18:15+00",97,"12.1",NULL,"0"
"2022-05-02 02:22:40+00",97,"12.2",NULL,"0"
"2022-05-02 02:28:11+00",97,"12.2",NULL,"1"
"2022-05-02 02:29:17+00",97,"12.3",NULL,"1"
"2022-05-02 02:30:23+00",97,"12.2",NULL,"1"
"2022-05-02 02:31:29+00",97,"12.3",NULL,"1"
"2022-05-02 02:32:35+00",97,"12.2",NULL,"1"
"2022-05-02 02:34:47+00",97,"12.1",NULL,"1"
"2022-05-02 02:35:53+00",97,"12",NULL,"1"
"2022-05-02 02:37:00+00",97,"11.9",NULL,"0"
"2022-05-02 02:38:06+00",97,"11.8",NULL,"0"
"2022-05-02 02:39:12+00",97,NULL,1,NULL
"2022-05-02 02:40:18+00",97,"11.6",NULL,"0"
"2022-05-02 02:41:24+00",97,"11.5",NULL,"0"
"2022-05-02 02:42:30+00",97,"11.4",NULL,"0"
"2022-05-02 02:44:42+00",97,"11.3",NULL,"0"
"2022-05-02 02:46:55+00",97,"11.2",NULL,"0"
"2022-05-02 02:49:07+00",97,"11.3",NULL,"0"
"2022-05-02 02:53:31+00",97,"11.4",NULL,"0"
"2022-05-02 02:56:50+00",97,"11.5",NULL,"0"
"2022-05-02 02:57:56+00",97,"11.6",NULL,"0"
"2022-05-02 03:00:08+00",97,"11.7",NULL,"0"
"2022-05-02 03:02:20+00",97,"11.8",NULL,"0"
"2022-05-02 03:03:26+00",97,"11.9",NULL,"0"
"2022-05-02 03:06:45+00",97,"12",NULL,"0"
"2022-05-02 03:07:51+00",97,NULL,0,NULL
"2022-05-02 03:08:57+00",97,"12.1",NULL,"0"
"2022-05-02 03:12:15+00",97,"12.2",NULL,"0"
"2022-05-02 03:14:28+00",97,"12.3",NULL,"1"
"2022-05-02 03:21:04+00",97,"12.2",NULL,"1"
"2022-05-02 03:24:23+00",97,"12.1",NULL,"1"
"2022-05-02 03:26:35+00",97,"12",NULL,"0"
"2022-05-02 03:27:41+00",97,"11.9",NULL,"0"
"2022-05-02 03:28:47+00",97,"11.8",NULL,"0"
"2022-05-02 03:29:53+00",97,"11.7",NULL,"0"
"2022-05-02 03:29:53+00",97,NULL,1,NULL
"2022-05-02 03:31:00+00",97,"11.6",NULL,"0"
"2022-05-02 03:32:06+00",97,"11.5",NULL,"0"
"2022-05-02 03:33:12+00",97,"11.4",NULL,"0"
"2022-05-02 03:34:18+00",97,"11.3",NULL,"0"
"2022-05-02 03:42:02+00",97,"11.4",NULL,"0"
"2022-05-02 03:44:14+00",97,"11.5",NULL,"0"
"2022-05-02 03:46:26+00",97,"11.6",NULL,"0"
"2022-05-02 03:49:44+00",97,"11.7",NULL,"0"
"2022-05-02 03:51:57+00",97,"11.8",NULL,"0"
"2022-05-02 03:55:15+00",97,"11.9",NULL,"0"
"2022-05-02 04:02:58+00",97,"12",NULL,"0"
"2022-05-02 04:07:22+00",97,NULL,0,NULL
"2022-05-02 04:12:53+00",97,"12.1",NULL,"0"
"2022-05-02 04:25:01+00",97,"12.2",NULL,"0"
"2022-05-02 04:26:07+00",97,"12.1",NULL,"0"
"2022-05-02 04:27:13+00",97,"12.2",NULL,"0"
"2022-05-02 04:28:19+00",97,"12.1",NULL,"0"
"2022-05-02 04:29:25+00",97,"12.2",NULL,"0"
"2022-05-02 04:56:59+00",97,"12.2",NULL,"1"
"2022-05-02 05:02:29+00",97,"12.1",NULL,"1"
"2022-05-02 05:03:35+00",97,"12",NULL,"1"
"2022-05-02 05:04:42+00",97,"11.9",NULL,"0"
"2022-05-02 05:05:48+00",97,"11.8",NULL,"0"
"2022-05-02 05:06:54+00",97,NULL,1,NULL
"2022-05-02 05:06:54+00",97,"11.6",NULL,"0"
"2022-05-02 05:08:00+00",97,"11.5",NULL,"0"
"2022-05-02 05:09:06+00",97,"11.3",NULL,"0"
"2022-05-02 05:10:12+00",97,"11.2",NULL,"0"
"2022-05-02 05:11:18+00",97,"11.1",NULL,"0"
"2022-05-02 05:12:25+00",97,"11",NULL,"0"
"2022-05-02 05:14:37+00",97,"10.9",NULL,"0"
"2022-05-02 05:21:13+00",97,"11",NULL,"0"
"2022-05-02 05:23:26+00",97,"11.1",NULL,"0"
"2022-05-02 05:24:32+00",97,"11.2",NULL,"0"
"2022-05-02 05:26:44+00",97,"11.3",NULL,"0"
"2022-05-02 05:28:57+00",97,"11.4",NULL,"0"
"2022-05-02 05:30:04+00",97,"11.5",NULL,"0"
"2022-05-02 05:31:10+00",97,"11.6",NULL,"0"
"2022-05-02 05:33:22+00",97,"11.7",NULL,"0"
"2022-05-02 05:34:28+00",97,"11.8",NULL,"0"
"2022-05-02 05:36:40+00",97,"11.9",NULL,"0"
"2022-05-02 05:38:52+00",97,NULL,0,NULL
"2022-05-02 05:38:52+00",97,"12",NULL,"0"
"2022-05-02 05:41:05+00",97,"12.1",NULL,"0"
"2022-05-02 05:42:11+00",97,"12.2",NULL,"0"
"2022-05-02 05:44:24+00",97,"12.3",NULL,"1"
"2022-05-02 05:47:42+00",97,"12.4",NULL,"1"
"2022-05-02 05:51:00+00",97,"12.3",NULL,"1"
"2022-05-02 05:55:25+00",97,"12.2",NULL,"1"
"2022-05-02 05:58:42+00",97,"12.1",NULL,"1"
"2022-05-02 06:02:00+00",97,"12",NULL,"0"
"2022-05-02 06:03:06+00",97,"11.9",NULL,"0"
"2022-05-02 06:05:18+00",97,"11.8",NULL,"0"
"2022-05-02 06:07:30+00",97,"11.7",NULL,"0"
"2022-05-02 06:07:30+00",97,NULL,1,NULL
"2022-05-02 06:09:43+00",97,"11.6",NULL,"0"
"2022-05-02 06:15:13+00",97,"11.7",NULL,"0"
"2022-05-02 06:17:26+00",97,"11.8",NULL,"0"
"2022-05-02 06:18:33+00",97,"11.9",NULL,"0"
"2022-05-02 06:20:45+00",97,NULL,0,NULL
"2022-05-02 06:20:45+00",97,"12",NULL,"0"
"2022-05-02 06:21:51+00",97,"12.1",NULL,"0"
"2022-05-02 06:22:58+00",97,"12.2",NULL,"0"
"2022-05-02 06:25:10+00",97,"12.3",NULL,"1"
"2022-05-02 06:26:16+00",97,"12.4",NULL,"1"
"2022-05-02 06:33:59+00",97,"12.3",NULL,"1"
"2022-05-02 06:36:11+00",97,"12.2",NULL,"1"
"2022-05-02 06:38:23+00",97,"12.1",NULL,"1"
"2022-05-02 06:39:30+00",97,"12",NULL,"1"
"2022-05-02 06:40:36+00",97,"12",NULL,"0"
"2022-05-02 06:41:42+00",97,"11.9",NULL,"0"
"2022-05-02 06:42:48+00",97,"11.8",NULL,"0"
"2022-05-02 06:43:54+00",97,NULL,1,NULL
"2022-05-02 06:43:54+00",97,"11.7",NULL,"0"
"2022-05-02 06:46:06+00",97,"11.6",NULL,"0"
"2022-05-02 06:52:43+00",97,"11.7",NULL,"0"
"2022-05-02 06:56:01+00",97,"11.8",NULL,"0"
"2022-05-02 06:58:14+00",97,"11.9",NULL,"0"
"2022-05-02 07:00:26+00",97,NULL,0,NULL
"2022-05-02 07:00:26+00",97,"12",NULL,"0"
"2022-05-02 07:02:38+00",97,"12.1",NULL,"0"
"2022-05-02 07:04:51+00",97,"12.2",NULL,"0"
"2022-05-02 07:05:57+00",97,"12.2",NULL,"2"
"2022-05-02 07:07:03+00",97,"12.3",NULL,"1"
"2022-05-02 07:09:15+00",97,"12.4",NULL,"1"
"2022-05-02 07:11:27+00",97,"12.3",NULL,"1"
"2022-05-02 07:15:51+00",97,"12.2",NULL,"1"
"2022-05-02 07:16:57+00",97,"12.1",NULL,"1"
"2022-05-02 07:18:04+00",97,"12",NULL,"1"
"2022-05-02 07:19:10+00",97,"11.9",NULL,"0"
"2022-05-02 07:20:16+00",97,"11.8",NULL,"0"
"2022-05-02 07:21:22+00",97,"11.7",NULL,"0"
"2022-05-02 07:21:22+00",97,NULL,1,NULL
"2022-05-02 07:22:28+00",97,"11.6",NULL,"0"
"2022-05-02 07:24:41+00",97,"11.4",NULL,"0"
"2022-05-02 07:26:53+00",97,"11.3",NULL,"0"
"2022-05-02 07:27:59+00",97,"11.2",NULL,"0"
"2022-05-02 07:31:17+00",97,"11.1",NULL,"0"
"2022-05-02 07:33:29+00",97,"11",NULL,"0"
"2022-05-02 07:34:35+00",97,"11.1",NULL,"0"
"2022-05-02 07:43:24+00",97,"11.2",NULL,"0"
"2022-05-02 07:47:49+00",97,"11.3",NULL,"0"
"2022-05-02 07:50:01+00",97,"11.4",NULL,"0"
"2022-05-02 07:52:13+00",97,"11.5",NULL,"0"
"2022-05-02 07:54:25+00",97,"11.6",NULL,"0"
"2022-05-02 07:56:37+00",97,"11.7",NULL,"0"
"2022-05-02 07:58:51+00",97,"11.8",NULL,"0"
"2022-05-02 07:59:57+00",97,"11.9",NULL,"0"
"2022-05-02 08:02:09+00",97,NULL,0,NULL
"2022-05-02 08:02:09+00",97,"12",NULL,"0"
"2022-05-02 08:03:15+00",97,"12.1",NULL,"0"
"2022-05-02 08:04:21+00",97,"12.2",NULL,"0"
"2022-05-02 08:05:28+00",97,"12.3",NULL,"1"
"2022-05-02 08:07:40+00",97,"12.4",NULL,"1"
"2022-05-02 08:08:46+00",97,"12.5",NULL,"1"
"2022-05-02 08:12:04+00",97,"12.4",NULL,"1"
"2022-05-02 08:15:23+00",97,"12.3",NULL,"1"
"2022-05-02 08:17:35+00",97,"12.2",NULL,"1"
"2022-05-02 08:19:47+00",97,"12.1",NULL,"1"
"2022-05-02 08:20:53+00",97,"12",NULL,"1"
"2022-05-02 08:21:59+00",97,"12",NULL,"0"
"2022-05-02 08:23:06+00",97,"11.9",NULL,"0"
"2022-05-02 08:24:12+00",97,"11.8",NULL,"0"
"2022-05-02 08:25:18+00",97,NULL,1,NULL
"2022-05-02 08:25:18+00",97,"11.7",NULL,"0"
"2022-05-02 08:26:24+00",97,"11.6",NULL,"0"
"2022-05-02 08:27:30+00",97,"11.5",NULL,"0"
"2022-05-02 08:28:36+00",97,"11.4",NULL,"0"
"2022-05-02 08:30:48+00",97,"11.3",NULL,"0"
"2022-05-02 08:35:12+00",97,"11.4",NULL,"0"
"2022-05-02 08:37:25+00",97,"11.5",NULL,"0"
"2022-05-02 08:38:31+00",97,"11.6",NULL,"0"
"2022-05-02 08:40:43+00",97,"11.7",NULL,"0"
"2022-05-02 08:41:49+00",97,"11.8",NULL,"0"
"2022-05-02 08:42:55+00",97,"11.9",NULL,"0"
"2022-05-02 08:44:01+00",97,NULL,0,NULL
"2022-05-02 08:44:01+00",97,"12",NULL,"0"
"2022-05-02 08:45:07+00",97,"12.1",NULL,"0"
"2022-05-02 08:46:13+00",97,"12.2",NULL,"0"
"2022-05-02 08:47:19+00",97,"12.2",NULL,"1"
"2022-05-02 08:48:25+00",97,"12.3",NULL,"1"
"2022-05-02 08:50:38+00",97,"12.4",NULL,"1"
"2022-05-02 08:56:08+00",97,"12.3",NULL,"1"
"2022-05-02 08:58:20+00",97,"12.2",NULL,"1"
"2022-05-02 08:59:26+00",97,"12.1",NULL,"1"
"2022-05-02 09:00:32+00",97,"12",NULL,"1"
"2022-05-02 09:01:38+00",97,"11.9",NULL,"0"
"2022-05-02 09:03:51+00",97,"11.8",NULL,"0"
"2022-05-02 09:04:57+00",97,NULL,1,NULL
"2022-05-02 09:04:57+00",97,"11.7",NULL,"0"
"2022-05-02 09:06:03+00",97,"11.6",NULL,"0"
"2022-05-02 09:08:15+00",97,"11.5",NULL,"0"
"2022-05-02 09:13:46+00",97,"11.6",NULL,"0"
"2022-05-02 09:15:59+00",97,"11.7",NULL,"0"
"2022-05-02 09:17:05+00",97,"11.8",NULL,"0"
"2022-05-02 09:18:11+00",97,"11.9",NULL,"0"
"2022-05-02 09:19:17+00",97,"12",NULL,"0"
"2022-05-02 09:19:17+00",97,NULL,0,NULL
"2022-05-02 09:20:23+00",97,"12.1",NULL,"0"
"2022-05-02 09:21:29+00",97,"12.2",NULL,"0"
"2022-05-02 09:22:36+00",97,"12.3",NULL,"1"
"2022-05-02 09:23:42+00",97,"12.4",NULL,"1"
"2022-05-02 09:25:54+00",97,"12.5",NULL,"1"
"2022-05-02 09:27:01+00",97,"12.6",NULL,"1"
"2022-05-02 09:29:13+00",97,"12.5",NULL,"1"
"2022-05-02 09:32:31+00",97,"12.4",NULL,"1"
"2022-05-02 09:33:37+00",97,"12.3",NULL,"1"
"2022-05-02 09:34:43+00",97,"12.2",NULL,"1"
"2022-05-02 09:35:50+00",97,"12.1",NULL,"1"
"2022-05-02 09:36:56+00",97,"12",NULL,"0"
"2022-05-02 09:38:02+00",97,"11.9",NULL,"0"
"2022-05-02 09:39:08+00",97,"11.8",NULL,"0"
"2022-05-02 09:40:14+00",97,"11.7",NULL,"0"
"2022-05-02 09:40:14+00",97,NULL,1,NULL
"2022-05-02 09:41:20+00",97,"11.6",NULL,"0"
"2022-05-02 09:42:26+00",97,"11.5",NULL,"0"
"2022-05-02 09:43:32+00",97,"11.4",NULL,"0"
"2022-05-02 09:44:38+00",97,"11.3",NULL,"0"
"2022-05-02 09:46:51+00",97,"11.2",NULL,"0"
"2022-05-02 09:51:15+00",97,"11.3",NULL,"0"
"2022-05-02 09:53:27+00",97,"11.4",NULL,"0"
"2022-05-02 09:55:40+00",97,"11.5",NULL,"0"
"2022-05-02 09:56:46+00",97,"11.6",NULL,"0"
"2022-05-02 09:58:58+00",97,"11.7",NULL,"0"
"2022-05-02 10:00:04+00",97,"11.8",NULL,"0"
"2022-05-02 10:01:11+00",97,"11.9",NULL,"0"
"2022-05-02 10:02:17+00",97,"12",NULL,"0"
"2022-05-02 10:03:23+00",97,NULL,0,NULL
"2022-05-02 10:04:29+00",97,"12.1",NULL,"0"
"2022-05-02 10:05:35+00",97,"12.2",NULL,"0"
"2022-05-02 10:07:48+00",97,"12.3",NULL,"1"
"2022-05-02 10:08:54+00",97,"12.4",NULL,"1"
"2022-05-02 10:17:43+00",97,"12.3",NULL,"1"
"2022-05-02 10:18:50+00",97,"12.2",NULL,"1"
"2022-05-02 10:21:02+00",97,"12.1",NULL,"1"
"2022-05-02 10:22:08+00",97,"12",NULL,"0"
"2022-05-02 10:23:14+00",97,"11.9",NULL,"0"
"2022-05-02 10:24:21+00",97,"11.8",NULL,"0"
"2022-05-02 10:25:27+00",97,NULL,1,NULL
"2022-05-02 10:25:27+00",97,"11.7",NULL,"0"
"2022-05-02 10:26:33+00",97,"11.6",NULL,"0"
"2022-05-02 10:27:39+00",97,"11.5",NULL,"0"
"2022-05-02 10:29:51+00",97,"11.4",NULL,"0"
"2022-05-02 10:32:03+00",97,"11.3",NULL,"0"
"2022-05-02 10:35:22+00",97,"11.2",NULL,"0"
"2022-05-02 10:39:46+00",97,"11.3",NULL,"0"
"2022-05-02 10:43:04+00",97,"11.4",NULL,"0"
"2022-05-02 10:45:16+00",97,"11.5",NULL,"0"
"2022-05-02 10:47:29+00",97,"11.6",NULL,"0"
"2022-05-02 10:49:41+00",97,"11.7",NULL,"0"
"2022-05-02 10:50:48+00",97,"11.8",NULL,"0"
"2022-05-02 10:53:00+00",97,"11.9",NULL,"0"
"2022-05-02 10:54:06+00",97,"12",NULL,"0"
"2022-05-02 10:54:06+00",97,NULL,0,NULL
"2022-05-02 10:55:12+00",97,"12.1",NULL,"0"
"2022-05-02 10:57:24+00",97,"12.2",NULL,"0"
"2022-05-02 10:59:37+00",97,"12.3",NULL,"1"
"2022-05-02 11:00:44+00",97,"12.4",NULL,"1"
"2022-05-02 11:07:20+00",97,"12.3",NULL,"1"
"2022-05-02 11:08:26+00",97,"12.2",NULL,"1"
"2022-05-02 11:09:32+00",97,"12.1",NULL,"1"
"2022-05-02 11:11:44+00",97,"12",NULL,"0"
"2022-05-02 11:12:51+00",97,"11.9",NULL,"0"
"2022-05-02 11:13:57+00",97,"11.8",NULL,"0"
"2022-05-02 11:15:03+00",97,"11.7",NULL,"0"
"2022-05-02 11:15:03+00",97,NULL,1,NULL
"2022-05-02 11:17:15+00",97,"11.6",NULL,"0"
"2022-05-02 11:19:27+00",97,"11.5",NULL,"0"
"2022-05-02 11:22:46+00",97,"11.6",NULL,"0"
"2022-05-02 11:24:59+00",97,"11.7",NULL,"0"
"2022-05-02 11:26:05+00",97,"11.8",NULL,"0"
"2022-05-02 11:27:11+00",97,"11.9",NULL,"0"
"2022-05-02 11:28:17+00",97,"12",NULL,"0"
"2022-05-02 11:29:23+00",97,"12.1",NULL,"0"
"2022-05-02 11:29:23+00",97,NULL,0,NULL
"2022-05-02 11:30:29+00",97,"12.2",NULL,"0"
"2022-05-02 11:32:42+00",97,"12.4",NULL,"1"
"2022-05-02 11:34:54+00",97,"12.5",NULL,"1"
"2022-05-02 11:40:24+00",97,"12.4",NULL,"1"
"2022-05-02 11:41:31+00",97,"12.3",NULL,"1"
"2022-05-02 11:42:37+00",97,"12.2",NULL,"1"
"2022-05-02 11:43:43+00",97,"12.1",NULL,"1"
"2022-05-02 11:44:49+00",97,"12",NULL,"0"
"2022-05-02 11:45:55+00",97,"11.8",NULL,"0"
"2022-05-02 11:47:03+00",97,NULL,1,NULL
"2022-05-02 11:47:03+00",97,"11.7",NULL,"0"
"2022-05-02 11:48:09+00",97,"11.6",NULL,"0"
